	0
METpro:cg08205639	28.589550602849837
METbod:cg07470512	20.852848858678556
METpro:cg21144922	20.68174082292764
EXPR:SERPINB7	20.531536478227654
METpro:cg21617516	20.29616915354842
METpro:cg10591516	19.592142131788776
METbod:cg04892182	19.574442820606503
EXPR:TRAV8-2	19.293541280148418
EXPR:GVINP1	19.20212462975621
METbod:cg10012059	18.532442132863373
METbod:cg19764599	18.513538307572556
EXPR:CD3G	18.349792568542565
EXPR:CD5	18.349792568542565
EXPR:PON3	18.326510446075666
METbod:cg14022137	18.207694517006992
METpro:cg19598416	18.134869455803713
METpro:cg00257271	18.11369199853855
EXPR:TRAV12-2	18.07136316064888
METpro:cg01122672	17.975047819639364
METenh:cg13262048	17.975047819639364
METbod:cg12035092	17.95871392035075
METbod:cg18932798	17.859985707838124
METenh:cg23899195	17.826470588235296
METpro:cg22278033	17.809793033470477
METenh:cg12997777	17.7876163253025
METpro:cg04660816	17.787616325302498
METenh:cg26760304	17.769134163172666
METpro:cg06756211	17.769134163172666
METenh:cg02849956	17.74002412229714
EXPR:TRBV7-9	17.68004722550177
METenh:cg14133945	17.658823529411766
METpro:cg18612255	17.658823529411766
EXPR:CEMIP	17.11468678380443
EXPR:AC010175.1	17.08372344152972
EXPR:LINC01669	17.062961548255668
METpro:cg19950474	16.727794820808338
EXPR:BEND4	16.68510061367204
EXPR:TRBV6-5	16.450216450216452
METbod:cg08610862	16.409017471104978
EXPR:LINC01215	16.261998870694523
EXPR:FASLG	16.244073386930527
METenh:cg13423759	16.219273134154847
METenh:cg20889490	16.128132992327366
METbod:cg25115993	16.037020460358058
METpro:cg14608318	15.969553799780781
EXPR:HGF	15.945708426911434
METbod:cg00939682	15.941477358206711
EXPR:TNR	15.931637806637807
METbod:cg27018380	15.909904673331784
METbod:cg07489502	15.897631491159792
EXPR:XCR1	15.895828028180972
METenh:cg11988765	15.89002557544757
EXPR:DKK2	15.883381324557796
EXPR:BMP7	15.856039385451151
EXPR:LDB2	15.856039385451151
EXPR:CD79B	15.81587180326676
METbod:cg23327483	15.81310775879754
METbod:cg02779870	15.774843743589042
METenh:cg16139572	15.763271964796148
METenh:cg12126732	15.763271964796148
EXPR:TRAV21	15.756899350649348
METenh:cg05237429	15.75386025137793
METenh:cg08684988	15.75386025137793
METpro:cg27063372	15.679800867103406
METenh:cg17847431	15.622900197628457
METpro:cg23901918	15.622900197628457
METpro:cg25784219	15.612000305793396
METbod:cg19006003	15.574883406047839
EXPR:MTAP	15.518167494270436
METenh:cg20355779	15.509946144009442
METbod:cg05835105	15.48724646798966
METpro:cg14901243	15.472122762148338
METpro:cg19318393	15.472122762148334
METenh:cg27057526	15.465050694190719
METenh:cg03879629	15.465050694190719
METenh:cg23402821	15.465050694190719
METenh:cg17302948	15.465050694190719
METenh:cg06299192	15.465050694190719
METbod:cg19424265	15.463072250639387
