	0
METbod:cg13716208	0.003963849690819643
EXPR:DSCAML1	0.0026954177897573484
METenh:cg20710386	0.0025368638021245893
METenh:cg02921842	0.002061201839226201
METenh:cg27049451	0.002061201839226201
METbod:cg14614314	0.002061201839226201
METenh:cg17462560	0.001902647851593442
EXPR:CD1E	0.001902647851593442
EXPR:IGF1	0.0017440938639606829
METpro:cg11590420	0.0017440938639606829
EXPR:LRRN3	0.0017440938639606829
EXPR:MYOSLID	0.0017440938639606829
METenh:cg24216596	0.0015855398763278128
EXPR:DKK2	0.0015855398763278128
METbod:cg23189692	0.0014269858886950537
METenh:cg27429480	0.0014269858886950537
METenh:cg24561412	0.0014269858886950537
METenh:cg08492033	0.0012684319010622946
METenh:cg15809077	0.0012684319010622946
LOH:CDKN2B|AL449423.1	0.0012684319010622946
EXPR:BHLHE22	0.0012684319010622946
METenh:cg26533221	0.0012684319010622946
METenh:cg21731614	0.0011098779134295356
EXPR:HELLPAR	0.0011098779134295356
EXPR:AL161431.1	0.0011098779134295356
METenh:cg23261343	0.0011098779134295356
METbod:cg09006667	0.0011098779134295356
METenh:cg21646032	0.0011098779134295356
EXPR:NEIL3	0.0011098779134295356
METenh:cg11293217	0.0011098779134295356
METpro:cg21617516	0.0011098779134295356
METbod:cg09248054	0.0011098779134295356
METenh:cg00847221	0.0011098779134295356
METpro:cg16396284	0.0011098779134295356
METenh:cg00990783	0.0011098779134295356
EXPR:MARCHF4	0.0011098779134295356
METenh:cg17847431	0.0011098779134295356
EXPR:COL7A1	0.0011098779134295356
METbod:cg06434454	0.0009513239257966655
METenh:cg26693572	0.0009513239257966655
METpro:cg17646273	0.0009513239257966655
LOH:IFNA6|KLHL9|IFNA20P	0.0009513239257966655
METenh:cg06494284	0.0009513239257966655
METenh:cg22786667	0.0009513239257966655
METbod:cg18554732	0.0009513239257966655
METenh:cg27353926	0.0009513239257966655
METenh:cg15292072	0.0009513239257966655
METbod:cg04014105	0.0009513239257966655
METbod:cg23363841	0.0009513239257966655
METenh:cg16638092	0.0009513239257966655
METpro:cg11739633	0.0009513239257966655
EXPR:CDC20	0.0007927699381639064
LOH:AL513317.1	0.0007927699381639064
METpro:cg04263436	0.0007927699381639064
METenh:cg26799677	0.0007927699381639064
EXPR:CTSG	0.0007927699381639064
METenh:cg01631946	0.0007927699381639064
METenh:cg02866391	0.0007927699381639064
METpro:cg06753439	0.0007927699381639064
METpro:cg16291048	0.0007927699381639064
LOH:FAM71BP1	0.0007927699381639064
METenh:cg04925205	0.0007927699381639064
EXPR:SLC2A1	0.0007927699381639064
METbod:cg09610311	0.0007927699381639064
METenh:cg20899703	0.0007927699381639064
METbod:cg27595860	0.0007927699381639064
METenh:cg26899625	0.0007927699381639064
METbod:cg09219451	0.0007927699381639064
METenh:cg17555274	0.0007927699381639064
METenh:cg11786870	0.0007927699381639064
METenh:cg09501509	0.0007927699381639064
METenh:cg08071141	0.0007927699381639064
METbod:cg24967096	0.0007927699381639064
METenh:cg02062632	0.0007927699381639064
METpro:cg19598416	0.0007927699381639064
EXPR:CLEC10A	0.0007927699381639064
METbod:cg01141940	0.0007927699381639064
METenh:cg25300481	0.0006342159505311473
METenh:cg06299192	0.0006342159505311473
METbod:cg06782035	0.0006342159505311473
METenh:cg00624853	0.0006342159505311473
METbod:cg14022137	0.0006342159505311473
METenh:cg13155421	0.0006342159505311473
METpro:cg03108070	0.0006342159505311473
METpro:cg10633838	0.0006342159505311473
METpro:cg23167351	0.0006342159505311473
